2026-06-06 17:41:54,905 | INFO | PokemonAgent | Starting Pokémon Red Autonomous Agent
2026-06-06 23:12:13,644 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:13,644 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:13,645 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:14,326 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:14,326 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:15,012 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:15,012 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:15,693 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:15,693 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:16,379 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:16,379 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:17,077 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:17,077 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:17,758 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:17,758 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:18,447 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.NAME_SELECTION -> GamePhase.DIALOGUE
2026-06-06 23:12:18,448 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.DIALOGUE
2026-06-06 23:12:18,448 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:19,147 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.DIALOGUE -> GamePhase.NAME_SELECTION
2026-06-06 23:12:19,147 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:19,148 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:19,838 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:19,838 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:20,525 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:20,527 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:20,528 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:21,209 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:21,210 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:21,894 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:21,895 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:22,579 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:22,580 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:23,276 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:23,277 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:23,958 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:23,958 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:24,639 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:24,639 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:25,327 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:25,328 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:26,009 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:26,009 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:26,692 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:26,692 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:27,373 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:27,373 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:27,373 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:28,056 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:28,057 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:28,758 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:28,758 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:29,442 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:29,443 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:30,130 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:30,130 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:30,813 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:30,813 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:31,494 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:31,495 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:32,175 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:32,176 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:32,875 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:32,875 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:33,556 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:33,557 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:34,244 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:34,244 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:34,244 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:34,925 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:34,925 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:35,614 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:35,614 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:36,295 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:36,295 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:36,981 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:36,981 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:37,674 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:37,675 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:38,357 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:38,358 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:39,047 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:39,048 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:39,729 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:39,729 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:40,423 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:40,424 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:41,108 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:41,109 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:41,109 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:41,790 | INFO | agent.startup_sequence | Startup Handler: Processing GamePhase.NAME_SELECTION
2026-06-06 23:12:41,792 | INFO | agent.startup_sequence | Dialogue progression -> A
2026-06-06 23:12:42,490 | INFO | agent.phase_manager | PHASE TRANSITION: GamePhase.NAME_SELECTION -> GamePhase.OVERWORLD
2026-06-06 23:12:42,491 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:12:42,491 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 23:12:55,380 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:12:55,437 | ERROR | emulator.screenshots | Failed to capture screenshot: 'pyboy.pyboy.PyBoy' object has no attribute 'screen_image'
2026-06-06 23:13:00,296 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:00,299 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the game state. Starting at position (3, 6), I should navigate toward a Pokémon Gym or town to begin earning badges and progressing. Let me move up to see what's available in my area.
2026-06-06 23:13:00,299 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 23:13:00,730 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:13:00,731 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 23:13:03,957 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:03,959 | ERROR | emulator.screenshots | Failed to capture screenshot: 'pyboy.pyboy.PyBoy' object has no attribute 'screen_image'
2026-06-06 23:13:09,210 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:09,213 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the game state. Starting at position (3, 6), I should navigate toward a Pokémon Gym or town to begin earning badges and progressing. Let me move up to see what's available in my area.
2026-06-06 23:13:09,213 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 23:13:09,213 | WARNING | emulator.controls | InputManager: up blocked by cooldown (frame=113, last=112, required=15)
2026-06-06 23:13:09,314 | INFO | agent.phase_manager | [RAM] map=26  pos=(3,6)  battle=0  party=0
2026-06-06 23:13:09,314 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 23:13:12,500 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:12,501 | ERROR | emulator.screenshots | Failed to capture screenshot: 'pyboy.pyboy.PyBoy' object has no attribute 'screen_image'
2026-06-06 23:13:17,836 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:17,839 | ERROR | agent.planner | No JSON found in LLM output. Raw response: I need to explore the game state. Starting at position (3, 6), I should navigate toward a Pokémon Gym or town to begin earning badges and progressing. Let me move up to see what's available in my area.
2026-06-06 23:13:17,839 | INFO | agent.phase_manager | OVERWORLD ACTION: explore
2026-06-06 23:13:18,260 | INFO | agent.phase_manager | [RAM] map=26  pos=(4,6)  battle=0  party=0
2026-06-06 23:13:18,261 | INFO | agent.overworld_agent | OverworldAgent planning...
2026-06-06 23:13:21,570 | INFO | httpx | HTTP Request: POST http://localhost:1234/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-06 23:13:21,580 | ERROR | emulator.screenshots | Failed to capture screenshot: 'pyboy.pyboy.PyBoy' object has no attribute 'screen_image'
